3.177090140256025000e+14,3.512143563068815000e+14
3.228393275083357500e+14,3.576455951479560625e+14
3.275882509514963125e+14,3.637644719671894375e+14
3.314933331338877500e+14,3.491403569398458750e+14
3.332262291227773125e+14,3.474944980316038125e+14
